,JAMSTEC Land
2015-01-16 00:00:00,0.4306165975490302
2015-02-16 00:00:00,0.4615666052988241
2015-03-16 00:00:00,0.0071447969016227315
2015-04-16 00:00:00,0.3136554792791521
2015-05-16 00:00:00,-0.7972126404198095
2015-06-16 00:00:00,-2.064193529443963
2015-07-16 00:00:00,-2.6796403659495467
2015-08-16 00:00:00,-1.5797571510587227
2015-09-16 00:00:00,0.2005335812865057
2015-10-16 00:00:00,1.352539369829596
2015-11-16 00:00:00,1.1916894995733693
2015-12-16 00:00:00,1.2339046083377185
